"169","1","クイナ","マミジロクイナ","Poliolimnas cinereus brevipes","6","1",,"169","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"170","1","クイナ","ヤンバルクイナ","Gallirallus okinawae","7","1",,"170","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"171","1","クイナ","オオクイナ","Rallina eurizonoides sepiaria","8","1",,"171","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"172","1","クイナ","シマクイナ","Coturnicops noveboracensis exquisitus","8","0",,"172","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"173","1","クイナ","ヒクイナ","Porzana fusca erythrothorax","4","0",,"173","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"174","1","ノガン","ノガン","Otis tarda dybowskii","2","0",,"174","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"175","1","タマシギ","タマシギ","Rostratula benghalensis benghalensis","9","0",,"175","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"176","1","チドリ","シロチドリ","Charadrius alexandrinus","9","0",,"176","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"177","1","シギ","ヘラシギ","Eurynorhynchus pygmeus","7","0",,"177","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"178","1","シギ","カラフトアオアシシギ","Tringa guttifer","7","0",,"178","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"179","1","シギ","コシャクシギ","Numenius minutus","8","0",,"179","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"180","1","シギ","ツルシギ","Tringa erythropus","9","0",,"180","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"181","1","シギ","アカアシシギ","Tringa totanus ussuriensis","9","0",,"181","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"182","1","シギ","タカブシギ","Tringa glareola","9","0",,"182","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"183","1","シギ","オオソリハシシギ","Limosa lapponica","9","0",,"183","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"184","1","シギ","ホウロクシギ","Numenius madagascariensis","9","0",,"184","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"185","1","シギ","アマミヤマシギ","Scolopax mira","9","1",,"185","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"186","1","シギ","ハマシギ","Calidris alpina","4","0",,"186","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"187","1","シギ","オオジシギ","Gallinago hardwickii","4","0",,"187","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"188","1","シギ","ケリ","Vanellus cinereus","5","0",,"188","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"189","1","シギ","チシマシギ","Calidris ptilocnemis kurilensis","5","0",,"189","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"190","1","シギ","シベリアオオハシシギ","Limnodromus semipalmatus","5","0",,"190","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"191","1","シギ","シロハラチュウシャクシギ","Numenius tenuirostris","2","0",,"191","0",NULL,NULL,NULL,"2018-09-01 20:20:39"
"192","1","セイタカシギ","セイタカシギ","Himantopus himantopus himantopus","9","0",,"192","0",NULL,NULL,NULL,"2018-09-01 20:20:39"
"193","1","セイタカシギ","ツバメチドリ","Glareola maldivarum","9","0",,"193","0",NULL,NULL,NULL,"2018-09-01 20:20:39"
"194","1","カモメ","ズグロカモメ","Larus saundersi","9","0",,"194","0",NULL,NULL,NULL,"2018-09-01 20:20:39"
